target_gene,H1,K562,RPE1,HepG2,Jurkat,A549,MCF7,HT29,HAP1,BxPC3,A172,T98G,U87MG,HCT116,HEK293T,KOLF2.1J,CD4T
RNF121,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RNF122,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RNF123,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RNF125,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RNF126,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RNF128,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
RNF13,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RNF130,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RNF133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
RNF135,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RNF138,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RNF139,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RNF14,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
RNF141,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RNF144A,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RNF144B,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
RNF145,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RNF146,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RNF148,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
RNF149,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RNF150,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
RNF151,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
RNF152,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
RNF157,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
RNF166,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RNF167,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RNF168,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RNF169,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RNF17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
RNF170,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RNF175,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RNF180,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
RNF181,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RNF182,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
RNF183,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
RNF185,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RNF186,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
RNF187,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RNF19A,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
RNF19B,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RNF2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RNF20,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RNF207,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RNF208,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RNF212,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
RNF212B,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
RNF213,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RNF214,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RNF215,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RNF216,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RNF217,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
RNF220,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RNF222,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
RNF223,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
RNF224,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
RNF225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
RNF227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
RNF24,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RNF25,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RNF26,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RNF31,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RNF32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
RNF34,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RNF38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
RNF39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
RNF4,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RNF40,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RNF41,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RNF43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
RNF44,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RNF5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RNF6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RNF7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RNF8,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RNFT1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RNFT2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
RNGTT,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1
RNH1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RNLS,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
RNMT,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RNPC3,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RNPEP,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RNPEPL1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RNPS1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RO60,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
ROBO1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
ROBO2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
ROBO3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
ROBO4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
ROCK1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
ROCK2,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
ROGDI,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
ROM1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
ROMO1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
ROPN1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
ROPN1B,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
ROPN1L,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
ROR1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
ROR2,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
RORA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RORB,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RORC,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
ROS1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
RP1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
RP1L1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
RP2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RP9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RPA1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPA2,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1
RPA3,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPA4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
RPAIN,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPAP1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPAP2,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1
RPAP3,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPE,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPE65,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
RPEL1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
RPF1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPF2,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPGR,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
RPGRIP1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
RPGRIP1L,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
RPH3A,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
RPH3AL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
RPIA,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPL10,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPL10A,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPL10L,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
RPL11,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPL12,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPL13,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPL13A,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPL14,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPL15,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPL17,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPL17-C18ORF32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RPL18,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPL18A,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPL19,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPL21,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPL22,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RPL22L1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RPL23,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPL23A,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPL24,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPL26,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPL26L1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPL27,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPL27A,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPL28,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPL29,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPL3,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPL30,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPL31,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPL32,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPL34,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPL35,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPL35A,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPL36,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPL36A,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0
RPL36A-HNRNPH2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RPL36AL,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPL37,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPL37A,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPL38,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPL39,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPL39L,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RPL3L,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
RPL4,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPL41,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPL5,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPL6,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPL7,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPL7A,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPL7L1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPL8,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPL9,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0
RPLP0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPLP1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPLP2,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPN1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPN2,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPP14,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPP21,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1
RPP25,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RPP25L,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RPP30,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPP38,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1
RPP40,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPRD1A,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RPRD1B,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPRD2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RPRM,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
RPRML,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
RPS10,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPS10-NUDT3,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
RPS11,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPS12,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPS13,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPS14,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPS15,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPS15A,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPS16,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPS17,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPS18,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPS19,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPS19BP1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPS2,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPS20,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPS21,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPS23,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPS24,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPS25,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPS26,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPS27,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPS27A,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPS27L,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RPS28,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPS29,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPS3,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPS3A,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPS4X,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPS4Y1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RPS4Y2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
RPS5,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPS6,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPS6KA1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
RPS6KA2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
RPS6KA3,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
RPS6KA4,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
RPS6KA5,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
RPS6KA6,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
RPS6KB1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
RPS6KB2,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
RPS6KC1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
RPS6KL1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
RPS7,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPS8,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPS9,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPSA,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPSA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
RPTN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
RPTOR,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1
RPUSD1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RPUSD2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RPUSD3,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RPUSD4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1
RRAD,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
RRAGA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RRAGB,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
RRAGC,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RRAGD,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RRAS,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RRAS2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RRBP1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RREB1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RRH,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
RRM1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RRM2,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RRM2B,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RRN3,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RRNAD1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RRP1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RRP12,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RRP15,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RRP1B,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RRP36,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RRP7A,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RRP8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RRP9,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RRS1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RS1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
RSAD1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RSAD2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
RSBN1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RSBN1L,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RSC1A1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
RSF1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RSKR,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
RSL1D1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RSL24D1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RSPH1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
RSPH10B,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
RSPH10B2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
RSPH14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
RSPH3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
RSPH4A,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
RSPH6A,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
RSPH9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
RSPO1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
RSPO2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
RSPO3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
RSPO4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
RSPRY1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RSRC1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
RSRC2,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RSRP1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RSU1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RTBDN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
RTCA,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RTCB,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RTEL1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RTF1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RTF2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RTKN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
RTKN2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RTL1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
RTL10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RTL3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
RTL4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
RTL5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RTL6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RTL8A,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RTL8B,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
RTL8C,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RTL9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
RTN1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
RTN2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
RTN3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RTN4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RTN4IP1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RTN4R,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
RTN4RL1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
RTN4RL2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
RTP1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
RTP2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
RTP3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
RTP4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
RTP5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
RTRAF,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
RTTN,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1
RUBCN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RUBCNL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
RUFY1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RUFY2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
RUFY3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RUFY4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
RUNDC1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RUNDC3A,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
RUNDC3B,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
RUNX1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1
RUNX1T1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
RUNX2,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1
RUNX3,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1
RUSC1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RUSC1-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
RUSC2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
RUSF1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
RUVBL1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0
